id,Filename,Resolución,Etiqueta
10946,n02097474_4053.jpg,"(224, 224)",Tibetan Terrier
10947,n02097474_4404.jpg,"(224, 224)",Tibetan Terrier
10948,n02097474_4589.jpg,"(224, 224)",Tibetan Terrier
10949,n02097474_4713.jpg,"(224, 224)",Tibetan Terrier
10950,n02097474_477.jpg,"(224, 224)",Tibetan Terrier
10951,n02097474_4772.jpg,"(224, 224)",Tibetan Terrier
10952,n02097474_4795.jpg,"(224, 224)",Tibetan Terrier
10953,n02097474_4875.jpg,"(224, 224)",Tibetan Terrier
10954,n02097474_4907.jpg,"(224, 224)",Tibetan Terrier
10955,n02097474_494.jpg,"(224, 224)",Tibetan Terrier
10956,n02097474_5066.jpg,"(224, 224)",Tibetan Terrier
10957,n02097474_5074.jpg,"(224, 224)",Tibetan Terrier
10958,n02097474_523.jpg,"(224, 224)",Tibetan Terrier
10959,n02097474_5280.jpg,"(224, 224)",Tibetan Terrier
10960,n02097474_5334.jpg,"(224, 224)",Tibetan Terrier
10961,n02097474_5571.jpg,"(224, 224)",Tibetan Terrier
10962,n02097474_5662.jpg,"(224, 224)",Tibetan Terrier
10963,n02097474_5820.jpg,"(224, 224)",Tibetan Terrier
10964,n02097474_5841.jpg,"(224, 224)",Tibetan Terrier
10965,n02097474_5851.jpg,"(224, 224)",Tibetan Terrier
10966,n02097474_5996.jpg,"(224, 224)",Tibetan Terrier
10967,n02097474_6035.jpg,"(224, 224)",Tibetan Terrier
10968,n02097474_6051.jpg,"(224, 224)",Tibetan Terrier
10969,n02097474_6280.jpg,"(224, 224)",Tibetan Terrier
10970,n02097474_6617.jpg,"(224, 224)",Tibetan Terrier
10971,n02097474_6916.jpg,"(224, 224)",Tibetan Terrier
10972,n02097474_7046.jpg,"(224, 224)",Tibetan Terrier
10973,n02097474_7132.jpg,"(224, 224)",Tibetan Terrier
10974,n02097474_7244.jpg,"(224, 224)",Tibetan Terrier
10975,n02097474_728.jpg,"(224, 224)",Tibetan Terrier
10976,n02097474_7374.jpg,"(224, 224)",Tibetan Terrier
10977,n02097474_7443.jpg,"(224, 224)",Tibetan Terrier
10978,n02097474_7480.jpg,"(224, 224)",Tibetan Terrier
10979,n02097474_7598.jpg,"(224, 224)",Tibetan Terrier
10980,n02097474_7766.jpg,"(224, 224)",Tibetan Terrier
10981,n02097474_7790.jpg,"(224, 224)",Tibetan Terrier
10982,n02097474_7808.jpg,"(224, 224)",Tibetan Terrier
10983,n02097474_7834.jpg,"(224, 224)",Tibetan Terrier
10984,n02097474_8052.jpg,"(224, 224)",Tibetan Terrier
10985,n02097474_8132.jpg,"(224, 224)",Tibetan Terrier
10986,n02097474_8434.jpg,"(224, 224)",Tibetan Terrier
10987,n02097474_85.jpg,"(224, 224)",Tibetan Terrier
10988,n02097474_8517.jpg,"(224, 224)",Tibetan Terrier
10989,n02097474_8532.jpg,"(224, 224)",Tibetan Terrier
10990,n02097474_8540.jpg,"(224, 224)",Tibetan Terrier
10991,n02097474_8666.jpg,"(224, 224)",Tibetan Terrier
10992,n02097474_8674.jpg,"(224, 224)",Tibetan Terrier
10993,n02097474_8688.jpg,"(224, 224)",Tibetan Terrier
10994,n02097474_875.jpg,"(224, 224)",Tibetan Terrier
10995,n02097474_8796.jpg,"(224, 224)",Tibetan Terrier
10996,n02097474_8811.jpg,"(224, 224)",Tibetan Terrier
10997,n02097474_8814.jpg,"(224, 224)",Tibetan Terrier
10998,n02097474_889.jpg,"(224, 224)",Tibetan Terrier
10999,n02097474_904.jpg,"(224, 224)",Tibetan Terrier
11000,n02113624_1008.jpg,"(224, 224)",Toy Poodle
11001,n02113624_10203.jpg,"(224, 224)",Toy Poodle
11002,n02113624_1023.jpg,"(224, 224)",Toy Poodle
11003,n02113624_1050.jpg,"(224, 224)",Toy Poodle
11004,n02113624_1063.jpg,"(224, 224)",Toy Poodle
11005,n02113624_1077.jpg,"(224, 224)",Toy Poodle
11006,n02113624_1220.jpg,"(224, 224)",Toy Poodle
11007,n02113624_1293.jpg,"(224, 224)",Toy Poodle
11008,n02113624_1302.jpg,"(224, 224)",Toy Poodle
11009,n02113624_1559.jpg,"(224, 224)",Toy Poodle
11010,n02113624_1576.jpg,"(224, 224)",Toy Poodle
11011,n02113624_1606.jpg,"(224, 224)",Toy Poodle
11012,n02113624_1639.jpg,"(224, 224)",Toy Poodle
11013,n02113624_166.jpg,"(224, 224)",Toy Poodle
11014,n02113624_1756.jpg,"(224, 224)",Toy Poodle
11015,n02113624_1785.jpg,"(224, 224)",Toy Poodle
11016,n02113624_1804.jpg,"(224, 224)",Toy Poodle
11017,n02113624_1832.jpg,"(224, 224)",Toy Poodle
11018,n02113624_1844.jpg,"(224, 224)",Toy Poodle
11019,n02113624_1879.jpg,"(224, 224)",Toy Poodle
11020,n02113624_1929.jpg,"(224, 224)",Toy Poodle
11021,n02113624_2019.jpg,"(224, 224)",Toy Poodle
11022,n02113624_213.jpg,"(224, 224)",Toy Poodle
11023,n02113624_2223.jpg,"(224, 224)",Toy Poodle
11024,n02113624_2224.jpg,"(224, 224)",Toy Poodle
11025,n02113624_223.jpg,"(224, 224)",Toy Poodle
11026,n02113624_2242.jpg,"(224, 224)",Toy Poodle
11027,n02113624_2244.jpg,"(224, 224)",Toy Poodle
11028,n02113624_2258.jpg,"(224, 224)",Toy Poodle
11029,n02113624_2270.jpg,"(224, 224)",Toy Poodle
11030,n02113624_2308.jpg,"(224, 224)",Toy Poodle
11031,n02113624_2427.jpg,"(224, 224)",Toy Poodle
11032,n02113624_2508.jpg,"(224, 224)",Toy Poodle
11033,n02113624_2521.jpg,"(224, 224)",Toy Poodle
11034,n02113624_2609.jpg,"(224, 224)",Toy Poodle
11035,n02113624_265.jpg,"(224, 224)",Toy Poodle
11036,n02113624_2727.jpg,"(224, 224)",Toy Poodle
11037,n02113624_2816.jpg,"(224, 224)",Toy Poodle
11038,n02113624_288.jpg,"(224, 224)",Toy Poodle
11039,n02113624_2883.jpg,"(224, 224)",Toy Poodle
11040,n02113624_2934.jpg,"(224, 224)",Toy Poodle
11041,n02113624_3061.jpg,"(224, 224)",Toy Poodle
11042,n02113624_3093.jpg,"(224, 224)",Toy Poodle
11043,n02113624_3103.jpg,"(224, 224)",Toy Poodle
11044,n02113624_3159.jpg,"(224, 224)",Toy Poodle
11045,n02113624_3297.jpg,"(224, 224)",Toy Poodle
11046,n02113624_3344.jpg,"(224, 224)",Toy Poodle
11047,n02113624_3460.jpg,"(224, 224)",Toy Poodle
11048,n02113624_3462.jpg,"(224, 224)",Toy Poodle
11049,n02113624_3624.jpg,"(224, 224)",Toy Poodle
11050,n02113624_3691.jpg,"(224, 224)",Toy Poodle
11051,n02113624_3796.jpg,"(224, 224)",Toy Poodle
11052,n02113624_3808.jpg,"(224, 224)",Toy Poodle
11053,n02113624_3864.jpg,"(224, 224)",Toy Poodle
11054,n02113624_3887.jpg,"(224, 224)",Toy Poodle
11055,n02113624_3960.jpg,"(224, 224)",Toy Poodle
11056,n02113624_4045.jpg,"(224, 224)",Toy Poodle
11057,n02113624_4087.jpg,"(224, 224)",Toy Poodle
11058,n02113624_4349.jpg,"(224, 224)",Toy Poodle
11059,n02113624_454.jpg,"(224, 224)",Toy Poodle
11060,n02113624_4589.jpg,"(224, 224)",Toy Poodle
11061,n02113624_479.jpg,"(224, 224)",Toy Poodle
11062,n02113624_528.jpg,"(224, 224)",Toy Poodle
11063,n02113624_530.jpg,"(224, 224)",Toy Poodle
11064,n02113624_5367.jpg,"(224, 224)",Toy Poodle
11065,n02113624_5386.jpg,"(224, 224)",Toy Poodle
11066,n02113624_5442.jpg,"(224, 224)",Toy Poodle
11067,n02113624_5723.jpg,"(224, 224)",Toy Poodle
11068,n02113624_6060.jpg,"(224, 224)",Toy Poodle
11069,n02113624_6248.jpg,"(224, 224)",Toy Poodle
11070,n02113624_629.jpg,"(224, 224)",Toy Poodle
11071,n02113624_6456.jpg,"(224, 224)",Toy Poodle
11072,n02113624_665.jpg,"(224, 224)",Toy Poodle
11073,n02113624_6684.jpg,"(224, 224)",Toy Poodle
11074,n02113624_6813.jpg,"(224, 224)",Toy Poodle
11075,n02113624_6868.jpg,"(224, 224)",Toy Poodle
11076,n02113624_6921.jpg,"(224, 224)",Toy Poodle
11077,n02113624_7448.jpg,"(224, 224)",Toy Poodle
11078,n02113624_7504.jpg,"(224, 224)",Toy Poodle
11079,n02113624_7964.jpg,"(224, 224)",Toy Poodle
11080,n02113624_7986.jpg,"(224, 224)",Toy Poodle
11081,n02113624_7996.jpg,"(224, 224)",Toy Poodle
11082,n02113624_7997.jpg,"(224, 224)",Toy Poodle
11083,n02113624_836.jpg,"(224, 224)",Toy Poodle
11084,n02113624_8444.jpg,"(224, 224)",Toy Poodle
11085,n02113624_876.jpg,"(224, 224)",Toy Poodle
11086,n02113624_8880.jpg,"(224, 224)",Toy Poodle
11087,n02113624_8890.jpg,"(224, 224)",Toy Poodle
11088,n02113624_8936.jpg,"(224, 224)",Toy Poodle
11089,n02113624_8943.jpg,"(224, 224)",Toy Poodle
11090,n02113624_8951.jpg,"(224, 224)",Toy Poodle
11091,n02113624_9105.jpg,"(224, 224)",Toy Poodle
11092,n02113624_9199.jpg,"(224, 224)",Toy Poodle
11093,n02113624_9229.jpg,"(224, 224)",Toy Poodle
11094,n02113624_925.jpg,"(224, 224)",Toy Poodle
11095,n02113624_952.jpg,"(224, 224)",Toy Poodle
11096,n02113624_9550.jpg,"(224, 224)",Toy Poodle
11097,n02113624_9574.jpg,"(224, 224)",Toy Poodle
11098,n02113624_9828.jpg,"(224, 224)",Toy Poodle
11099,n02113624_983.jpg,"(224, 224)",Toy Poodle
11100,n02087046_1004.jpg,"(224, 224)",Toy Terrier
11101,n02087046_1482.jpg,"(224, 224)",Toy Terrier
11102,n02087046_1520.jpg,"(224, 224)",Toy Terrier
11103,n02087046_1703.jpg,"(224, 224)",Toy Terrier
11104,n02087046_178.jpg,"(224, 224)",Toy Terrier
11105,n02087046_1792.jpg,"(224, 224)",Toy Terrier
11106,n02087046_1989.jpg,"(224, 224)",Toy Terrier
11107,n02087046_2127.jpg,"(224, 224)",Toy Terrier
11108,n02087046_2140.jpg,"(224, 224)",Toy Terrier
11109,n02087046_2141.jpg,"(224, 224)",Toy Terrier
11110,n02087046_2152.jpg,"(224, 224)",Toy Terrier
11111,n02087046_2158.jpg,"(224, 224)",Toy Terrier
11112,n02087046_217.jpg,"(224, 224)",Toy Terrier
11113,n02087046_2185.jpg,"(224, 224)",Toy Terrier
11114,n02087046_2193.jpg,"(224, 224)",Toy Terrier
11115,n02087046_2279.jpg,"(224, 224)",Toy Terrier
11116,n02087046_2315.jpg,"(224, 224)",Toy Terrier
11117,n02087046_2316.jpg,"(224, 224)",Toy Terrier
11118,n02087046_2419.jpg,"(224, 224)",Toy Terrier
11119,n02087046_2485.jpg,"(224, 224)",Toy Terrier
11120,n02087046_2551.jpg,"(224, 224)",Toy Terrier
11121,n02087046_2614.jpg,"(224, 224)",Toy Terrier
11122,n02087046_267.jpg,"(224, 224)",Toy Terrier
11123,n02087046_2744.jpg,"(224, 224)",Toy Terrier
11124,n02087046_2752.jpg,"(224, 224)",Toy Terrier
11125,n02087046_2819.jpg,"(224, 224)",Toy Terrier
11126,n02087046_3103.jpg,"(224, 224)",Toy Terrier
11127,n02087046_3211.jpg,"(224, 224)",Toy Terrier
11128,n02087046_3311.jpg,"(224, 224)",Toy Terrier
11129,n02087046_336.jpg,"(224, 224)",Toy Terrier
11130,n02087046_3439.jpg,"(224, 224)",Toy Terrier
11131,n02087046_3462.jpg,"(224, 224)",Toy Terrier
11132,n02087046_3471.jpg,"(224, 224)",Toy Terrier
11133,n02087046_3490.jpg,"(224, 224)",Toy Terrier
11134,n02087046_3560.jpg,"(224, 224)",Toy Terrier
11135,n02087046_3735.jpg,"(224, 224)",Toy Terrier
11136,n02087046_3843.jpg,"(224, 224)",Toy Terrier
11137,n02087046_3953.jpg,"(224, 224)",Toy Terrier
11138,n02087046_4058.jpg,"(224, 224)",Toy Terrier
11139,n02087046_406.jpg,"(224, 224)",Toy Terrier
11140,n02087046_4066.jpg,"(224, 224)",Toy Terrier
11141,n02087046_4102.jpg,"(224, 224)",Toy Terrier
11142,n02087046_420.jpg,"(224, 224)",Toy Terrier
11143,n02087046_4235.jpg,"(224, 224)",Toy Terrier
11144,n02087046_4315.jpg,"(224, 224)",Toy Terrier
11145,n02087046_4350.jpg,"(224, 224)",Toy Terrier
11146,n02087046_4401.jpg,"(224, 224)",Toy Terrier
11147,n02087046_4402.jpg,"(224, 224)",Toy Terrier
11148,n02087046_4409.jpg,"(224, 224)",Toy Terrier
11149,n02087046_4506.jpg,"(224, 224)",Toy Terrier
11150,n02087046_4808.jpg,"(224, 224)",Toy Terrier
11151,n02087046_4809.jpg,"(224, 224)",Toy Terrier
11152,n02087046_4851.jpg,"(224, 224)",Toy Terrier
11153,n02087046_4856.jpg,"(224, 224)",Toy Terrier
11154,n02087046_4906.jpg,"(224, 224)",Toy Terrier
11155,n02087046_5017.jpg,"(224, 224)",Toy Terrier
11156,n02087046_5196.jpg,"(224, 224)",Toy Terrier
11157,n02087046_5219.jpg,"(224, 224)",Toy Terrier
11158,n02087046_5224.jpg,"(224, 224)",Toy Terrier
11159,n02087046_5306.jpg,"(224, 224)",Toy Terrier
11160,n02087046_538.jpg,"(224, 224)",Toy Terrier
11161,n02087046_5383.jpg,"(224, 224)",Toy Terrier
11162,n02087046_5386.jpg,"(224, 224)",Toy Terrier
11163,n02087046_5407.jpg,"(224, 224)",Toy Terrier
11164,n02087046_5439.jpg,"(224, 224)",Toy Terrier
11165,n02087046_5626.jpg,"(224, 224)",Toy Terrier
11166,n02087046_568.jpg,"(224, 224)",Toy Terrier
11167,n02087046_5756.jpg,"(224, 224)",Toy Terrier
11168,n02087046_5838.jpg,"(224, 224)",Toy Terrier
11169,n02087046_5840.jpg,"(224, 224)",Toy Terrier
11170,n02087046_5847.jpg,"(224, 224)",Toy Terrier
11171,n02087046_6003.jpg,"(224, 224)",Toy Terrier
11172,n02087046_6029.jpg,"(224, 224)",Toy Terrier
11173,n02087046_6152.jpg,"(224, 224)",Toy Terrier
11174,n02087046_6166.jpg,"(224, 224)",Toy Terrier
11175,n02087046_6211.jpg,"(224, 224)",Toy Terrier
11176,n02087046_6324.jpg,"(224, 224)",Toy Terrier
11177,n02087046_6357.jpg,"(224, 224)",Toy Terrier
11178,n02087046_6476.jpg,"(224, 224)",Toy Terrier
11179,n02087046_6812.jpg,"(224, 224)",Toy Terrier
11180,n02087046_6902.jpg,"(224, 224)",Toy Terrier
11181,n02087046_693.jpg,"(224, 224)",Toy Terrier
11182,n02087046_7015.jpg,"(224, 224)",Toy Terrier
11183,n02087046_7037.jpg,"(224, 224)",Toy Terrier
11184,n02087046_7191.jpg,"(224, 224)",Toy Terrier
11185,n02087046_7204.jpg,"(224, 224)",Toy Terrier
11186,n02087046_7214.jpg,"(224, 224)",Toy Terrier
11187,n02087046_7245.jpg,"(224, 224)",Toy Terrier
11188,n02087046_7293.jpg,"(224, 224)",Toy Terrier
11189,n02087046_7400.jpg,"(224, 224)",Toy Terrier
11190,n02087046_7469.jpg,"(224, 224)",Toy Terrier
11191,n02087046_7492.jpg,"(224, 224)",Toy Terrier
11192,n02087046_7960.jpg,"(224, 224)",Toy Terrier
11193,n02087046_81.jpg,"(224, 224)",Toy Terrier
11194,n02087046_8206.jpg,"(224, 224)",Toy Terrier
11195,n02087046_833.jpg,"(224, 224)",Toy Terrier
11196,n02087046_8379.jpg,"(224, 224)",Toy Terrier
11197,n02087046_8471.jpg,"(224, 224)",Toy Terrier
11198,n02087046_924.jpg,"(224, 224)",Toy Terrier
11199,n02087046_9864.jpg,"(224, 224)",Toy Terrier
11200,n02100583_10358.jpg,"(224, 224)",Vizsla
11201,n02100583_10367.jpg,"(224, 224)",Vizsla
11202,n02100583_10425.jpg,"(224, 224)",Vizsla
11203,n02100583_10433.jpg,"(224, 224)",Vizsla
11204,n02100583_10698.jpg,"(224, 224)",Vizsla
11205,n02100583_10787.jpg,"(224, 224)",Vizsla
11206,n02100583_10834.jpg,"(224, 224)",Vizsla
11207,n02100583_10844.jpg,"(224, 224)",Vizsla
11208,n02100583_10960.jpg,"(224, 224)",Vizsla
11209,n02100583_11143.jpg,"(224, 224)",Vizsla
11210,n02100583_11231.jpg,"(224, 224)",Vizsla
11211,n02100583_11450.jpg,"(224, 224)",Vizsla
11212,n02100583_11473.jpg,"(224, 224)",Vizsla
11213,n02100583_11553.jpg,"(224, 224)",Vizsla
11214,n02100583_11665.jpg,"(224, 224)",Vizsla
11215,n02100583_11701.jpg,"(224, 224)",Vizsla
11216,n02100583_11710.jpg,"(224, 224)",Vizsla
11217,n02100583_11752.jpg,"(224, 224)",Vizsla
11218,n02100583_11888.jpg,"(224, 224)",Vizsla
11219,n02100583_12047.jpg,"(224, 224)",Vizsla
11220,n02100583_12090.jpg,"(224, 224)",Vizsla
11221,n02100583_12097.jpg,"(224, 224)",Vizsla
11222,n02100583_1214.jpg,"(224, 224)",Vizsla
11223,n02100583_12240.jpg,"(224, 224)",Vizsla
11224,n02100583_12253.jpg,"(224, 224)",Vizsla
11225,n02100583_12358.jpg,"(224, 224)",Vizsla
11226,n02100583_12394.jpg,"(224, 224)",Vizsla
11227,n02100583_12466.jpg,"(224, 224)",Vizsla
11228,n02100583_125.jpg,"(224, 224)",Vizsla
11229,n02100583_12614.jpg,"(224, 224)",Vizsla
11230,n02100583_12639.jpg,"(224, 224)",Vizsla
11231,n02100583_12676.jpg,"(224, 224)",Vizsla
11232,n02100583_12784.jpg,"(224, 224)",Vizsla
11233,n02100583_12793.jpg,"(224, 224)",Vizsla
11234,n02100583_12904.jpg,"(224, 224)",Vizsla
11235,n02100583_13008.jpg,"(224, 224)",Vizsla
11236,n02100583_13035.jpg,"(224, 224)",Vizsla
11237,n02100583_1318.jpg,"(224, 224)",Vizsla
11238,n02100583_13189.jpg,"(224, 224)",Vizsla
11239,n02100583_13292.jpg,"(224, 224)",Vizsla
11240,n02100583_13524.jpg,"(224, 224)",Vizsla
11241,n02100583_13798.jpg,"(224, 224)",Vizsla
11242,n02100583_14018.jpg,"(224, 224)",Vizsla
11243,n02100583_14082.jpg,"(224, 224)",Vizsla
11244,n02100583_14166.jpg,"(224, 224)",Vizsla
11245,n02100583_14263.jpg,"(224, 224)",Vizsla
11246,n02100583_1475.jpg,"(224, 224)",Vizsla
11247,n02100583_1560.jpg,"(224, 224)",Vizsla
11248,n02100583_1600.jpg,"(224, 224)",Vizsla
11249,n02100583_1908.jpg,"(224, 224)",Vizsla
11250,n02100583_1969.jpg,"(224, 224)",Vizsla
11251,n02100583_216.jpg,"(224, 224)",Vizsla
11252,n02100583_220.jpg,"(224, 224)",Vizsla
11253,n02100583_2265.jpg,"(224, 224)",Vizsla
11254,n02100583_2465.jpg,"(224, 224)",Vizsla
11255,n02100583_264.jpg,"(224, 224)",Vizsla
11256,n02100583_2681.jpg,"(224, 224)",Vizsla
11257,n02100583_2707.jpg,"(224, 224)",Vizsla
11258,n02100583_2744.jpg,"(224, 224)",Vizsla
11259,n02100583_2824.jpg,"(224, 224)",Vizsla
11260,n02100583_2885.jpg,"(224, 224)",Vizsla
11261,n02100583_2985.jpg,"(224, 224)",Vizsla
11262,n02100583_3021.jpg,"(224, 224)",Vizsla
11263,n02100583_3132.jpg,"(224, 224)",Vizsla
11264,n02100583_3274.jpg,"(224, 224)",Vizsla
11265,n02100583_3413.jpg,"(224, 224)",Vizsla
11266,n02100583_3748.jpg,"(224, 224)",Vizsla
11267,n02100583_3987.jpg,"(224, 224)",Vizsla
11268,n02100583_4228.jpg,"(224, 224)",Vizsla
11269,n02100583_4473.jpg,"(224, 224)",Vizsla
11270,n02100583_4670.jpg,"(224, 224)",Vizsla
11271,n02100583_473.jpg,"(224, 224)",Vizsla
11272,n02100583_516.jpg,"(224, 224)",Vizsla
11273,n02100583_543.jpg,"(224, 224)",Vizsla
11274,n02100583_5792.jpg,"(224, 224)",Vizsla
11275,n02100583_5921.jpg,"(224, 224)",Vizsla
11276,n02100583_6040.jpg,"(224, 224)",Vizsla
11277,n02100583_6266.jpg,"(224, 224)",Vizsla
11278,n02100583_6521.jpg,"(224, 224)",Vizsla
11279,n02100583_66.jpg,"(224, 224)",Vizsla
11280,n02100583_6740.jpg,"(224, 224)",Vizsla
11281,n02100583_6994.jpg,"(224, 224)",Vizsla
11282,n02100583_702.jpg,"(224, 224)",Vizsla
11283,n02100583_7122.jpg,"(224, 224)",Vizsla
11284,n02100583_7239.jpg,"(224, 224)",Vizsla
11285,n02100583_7467.jpg,"(224, 224)",Vizsla
11286,n02100583_7904.jpg,"(224, 224)",Vizsla
11287,n02100583_81.jpg,"(224, 224)",Vizsla
11288,n02100583_830.jpg,"(224, 224)",Vizsla
11289,n02100583_854.jpg,"(224, 224)",Vizsla
11290,n02100583_9112.jpg,"(224, 224)",Vizsla
11291,n02100583_917.jpg,"(224, 224)",Vizsla
11292,n02100583_9435.jpg,"(224, 224)",Vizsla
11293,n02100583_9794.jpg,"(224, 224)",Vizsla
11294,n02100583_9799.jpg,"(224, 224)",Vizsla
11295,n02100583_9844.jpg,"(224, 224)",Vizsla
11296,n02100583_9884.jpg,"(224, 224)",Vizsla
11297,n02100583_9902.jpg,"(224, 224)",Vizsla
11298,n02100583_9956.jpg,"(224, 224)",Vizsla
11299,n02100583_9969.jpg,"(224, 224)",Vizsla
11300,n02089867_1079.jpg,"(224, 224)",Walker Hound
11301,n02089867_1105.jpg,"(224, 224)",Walker Hound
11302,n02089867_1133.jpg,"(224, 224)",Walker Hound
11303,n02089867_1208.jpg,"(224, 224)",Walker Hound
11304,n02089867_1212.jpg,"(224, 224)",Walker Hound
11305,n02089867_1225.jpg,"(224, 224)",Walker Hound
11306,n02089867_1243.jpg,"(224, 224)",Walker Hound
11307,n02089867_126.jpg,"(224, 224)",Walker Hound
11308,n02089867_1310.jpg,"(224, 224)",Walker Hound
11309,n02089867_1352.jpg,"(224, 224)",Walker Hound
11310,n02089867_1368.jpg,"(224, 224)",Walker Hound
11311,n02089867_1430.jpg,"(224, 224)",Walker Hound
11312,n02089867_1438.jpg,"(224, 224)",Walker Hound
11313,n02089867_145.jpg,"(224, 224)",Walker Hound
11314,n02089867_146.jpg,"(224, 224)",Walker Hound
11315,n02089867_149.jpg,"(224, 224)",Walker Hound
11316,n02089867_1504.jpg,"(224, 224)",Walker Hound
11317,n02089867_1546.jpg,"(224, 224)",Walker Hound
11318,n02089867_1620.jpg,"(224, 224)",Walker Hound
11319,n02089867_1697.jpg,"(224, 224)",Walker Hound
11320,n02089867_1786.jpg,"(224, 224)",Walker Hound
11321,n02089867_1787.jpg,"(224, 224)",Walker Hound
11322,n02089867_1790.jpg,"(224, 224)",Walker Hound
11323,n02089867_180.jpg,"(224, 224)",Walker Hound
11324,n02089867_1863.jpg,"(224, 224)",Walker Hound
11325,n02089867_1912.jpg,"(224, 224)",Walker Hound
11326,n02089867_1918.jpg,"(224, 224)",Walker Hound
11327,n02089867_1921.jpg,"(224, 224)",Walker Hound
11328,n02089867_1931.jpg,"(224, 224)",Walker Hound
11329,n02089867_1988.jpg,"(224, 224)",Walker Hound
11330,n02089867_2039.jpg,"(224, 224)",Walker Hound
11331,n02089867_2061.jpg,"(224, 224)",Walker Hound
11332,n02089867_2063.jpg,"(224, 224)",Walker Hound
11333,n02089867_2102.jpg,"(224, 224)",Walker Hound
11334,n02089867_2142.jpg,"(224, 224)",Walker Hound
11335,n02089867_218.jpg,"(224, 224)",Walker Hound
11336,n02089867_2191.jpg,"(224, 224)",Walker Hound
11337,n02089867_2221.jpg,"(224, 224)",Walker Hound
11338,n02089867_2227.jpg,"(224, 224)",Walker Hound
11339,n02089867_2267.jpg,"(224, 224)",Walker Hound
11340,n02089867_2280.jpg,"(224, 224)",Walker Hound
11341,n02089867_2287.jpg,"(224, 224)",Walker Hound
11342,n02089867_2295.jpg,"(224, 224)",Walker Hound
11343,n02089867_2319.jpg,"(224, 224)",Walker Hound
11344,n02089867_2325.jpg,"(224, 224)",Walker Hound
11345,n02089867_2365.jpg,"(224, 224)",Walker Hound
11346,n02089867_2382.jpg,"(224, 224)",Walker Hound
11347,n02089867_2387.jpg,"(224, 224)",Walker Hound
11348,n02089867_2388.jpg,"(224, 224)",Walker Hound
11349,n02089867_24.jpg,"(224, 224)",Walker Hound
11350,n02089867_2432.jpg,"(224, 224)",Walker Hound
11351,n02089867_2472.jpg,"(224, 224)",Walker Hound
11352,n02089867_2479.jpg,"(224, 224)",Walker Hound
11353,n02089867_2567.jpg,"(224, 224)",Walker Hound
11354,n02089867_2602.jpg,"(224, 224)",Walker Hound
11355,n02089867_2614.jpg,"(224, 224)",Walker Hound
11356,n02089867_2653.jpg,"(224, 224)",Walker Hound
11357,n02089867_2677.jpg,"(224, 224)",Walker Hound
11358,n02089867_2688.jpg,"(224, 224)",Walker Hound
11359,n02089867_2713.jpg,"(224, 224)",Walker Hound
11360,n02089867_2735.jpg,"(224, 224)",Walker Hound
11361,n02089867_2743.jpg,"(224, 224)",Walker Hound
11362,n02089867_2815.jpg,"(224, 224)",Walker Hound
11363,n02089867_2880.jpg,"(224, 224)",Walker Hound
11364,n02089867_2950.jpg,"(224, 224)",Walker Hound
11365,n02089867_3044.jpg,"(224, 224)",Walker Hound
11366,n02089867_3072.jpg,"(224, 224)",Walker Hound
11367,n02089867_3103.jpg,"(224, 224)",Walker Hound
11368,n02089867_3108.jpg,"(224, 224)",Walker Hound
11369,n02089867_3177.jpg,"(224, 224)",Walker Hound
11370,n02089867_3253.jpg,"(224, 224)",Walker Hound
11371,n02089867_3260.jpg,"(224, 224)",Walker Hound
11372,n02089867_3335.jpg,"(224, 224)",Walker Hound
11373,n02089867_335.jpg,"(224, 224)",Walker Hound
11374,n02089867_3360.jpg,"(224, 224)",Walker Hound
11375,n02089867_3448.jpg,"(224, 224)",Walker Hound
11376,n02089867_3449.jpg,"(224, 224)",Walker Hound
11377,n02089867_3456.jpg,"(224, 224)",Walker Hound
11378,n02089867_3585.jpg,"(224, 224)",Walker Hound
11379,n02089867_3602.jpg,"(224, 224)",Walker Hound
11380,n02089867_3608.jpg,"(224, 224)",Walker Hound
11381,n02089867_3679.jpg,"(224, 224)",Walker Hound
11382,n02089867_3726.jpg,"(224, 224)",Walker Hound
11383,n02089867_3892.jpg,"(224, 224)",Walker Hound
11384,n02089867_3928.jpg,"(224, 224)",Walker Hound
11385,n02089867_3953.jpg,"(224, 224)",Walker Hound
11386,n02089867_4004.jpg,"(224, 224)",Walker Hound
11387,n02089867_42.jpg,"(224, 224)",Walker Hound
11388,n02089867_55.jpg,"(224, 224)",Walker Hound
11389,n02089867_600.jpg,"(224, 224)",Walker Hound
11390,n02089867_655.jpg,"(224, 224)",Walker Hound
11391,n02089867_671.jpg,"(224, 224)",Walker Hound
11392,n02089867_712.jpg,"(224, 224)",Walker Hound
11393,n02089867_724.jpg,"(224, 224)",Walker Hound
11394,n02089867_758.jpg,"(224, 224)",Walker Hound
11395,n02089867_822.jpg,"(224, 224)",Walker Hound
11396,n02089867_857.jpg,"(224, 224)",Walker Hound
11397,n02089867_880.jpg,"(224, 224)",Walker Hound
11398,n02089867_90.jpg,"(224, 224)",Walker Hound
11399,n02089867_942.jpg,"(224, 224)",Walker Hound
11400,n02092339_1013.jpg,"(224, 224)",Weimaraner
11401,n02092339_107.jpg,"(224, 224)",Weimaraner
11402,n02092339_114.jpg,"(224, 224)",Weimaraner
11403,n02092339_1509.jpg,"(224, 224)",Weimaraner
11404,n02092339_1521.jpg,"(224, 224)",Weimaraner
